ibge,nu_semana,total_acumulado,total_investigacao,total_confirmado,total_descartado,total_obito_notificado,total_obito_investigado,total_obito_confirmado,total_obito_descartado
251180,50,1,0,0,1,0,0,0,0
251190,6,12,5,0,7,0,0,0,0
251190,7,13,5,0,8,0,0,0,0
251190,8,13,5,0,8,0,0,0,0
251190,9,13,5,0,8,0,0,0,0
251190,10,13,5,0,8,0,0,0,0
251190,11,13,5,0,8,0,0,0,0
251190,12,13,5,0,8,0,0,0,0
251190,13,13,4,1,8,0,0,0,0
251190,14,13,4,1,8,0,0,0,0
251190,15,13,4,1,8,0,0,0,0
251190,16,13,4,1,8,0,0,0,0
251190,17,13,4,1,8,0,0,0,0
251190,18,13,4,1,8,0,0,0,0
251190,19,13,2,1,10,0,0,0,0
251190,20,13,2,1,10,0,0,0,0
251190,21,13,2,1,10,0,0,0,0
251190,22,13,2,1,10,0,0,0,0
251190,23,13,2,1,10,0,0,0,0
251190,24,13,2,1,10,0,0,0,0
251190,25,13,2,1,10,0,0,0,0
251190,26,13,2,1,10,0,0,0,0
251190,27,13,2,1,10,0,0,0,0
251190,28,13,2,1,10,0,0,0,0
251190,29,13,2,1,10,0,0,0,0
251190,30,13,2,1,10,0,0,0,0
251190,31,13,2,1,10,0,0,0,0
251190,32,13,2,1,10,0,0,0,0
251190,33,13,2,1,10,0,0,0,0
251190,34,13,2,1,10,0,0,0,0
251190,35,13,2,1,10,0,0,0,0
251190,36,13,2,1,10,0,0,0,0
251190,37,13,2,1,10,0,0,0,0
251190,38,13,2,1,10,0,0,0,0
251190,39,13,2,1,10,0,0,0,0
251190,40,13,2,1,10,0,0,0,0
251190,41,13,2,1,10,0,0,0,0
251190,42,13,2,1,10,0,0,0,0
251190,43,13,2,1,10,0,0,0,0
251190,44,13,2,1,10,0,0,0,0
251190,45,13,2,1,10,0,0,0,0
251190,46,13,2,1,10,0,0,0,0
251190,47,13,2,1,10,0,0,0,0
251190,48,13,2,1,10,0,0,0,0
251190,50,13,2,1,10,0,0,0,0
251200,6,0,0,0,0,0,0,0,0
251200,41,1,1,0,0,0,0,0,0
251200,42,1,1,0,0,0,0,0,0
251200,43,1,1,0,0,0,0,0,0
251200,44,1,1,0,0,0,0,0,0
251200,45,1,1,0,0,0,0,0,0
251200,46,1,1,0,0,0,0,0,0
251200,47,1,1,0,0,0,0,0,0
251200,48,1,1,0,0,0,0,0,0
251200,50,1,1,0,0,0,0,0,0
251203,6,1,1,0,0,0,0,0,0
251203,7,1,1,0,0,0,0,0,0
251203,8,1,1,0,0,0,0,0,0
251203,9,1,1,0,0,0,0,0,0
251203,10,1,1,0,0,0,0,0,0
251203,11,1,1,0,0,0,0,0,0
251203,12,1,1,0,0,0,0,0,0
251203,13,1,1,0,0,0,0,0,0
251203,14,1,1,0,0,0,0,0,0
251203,15,1,1,0,0,0,0,0,0
251203,16,1,1,0,0,0,0,0,0
251203,17,1,1,0,0,0,0,0,0
251203,18,1,1,0,0,0,0,0,0
251203,19,1,1,0,0,0,0,0,0
251203,20,1,1,0,0,0,0,0,0
251203,21,1,1,0,0,0,0,0,0
251203,22,1,1,0,0,0,0,0,0
251203,23,1,1,0,0,0,0,0,0
251203,24,1,1,0,0,0,0,0,0
251203,25,1,1,0,0,0,0,0,0
251203,26,1,1,0,0,0,0,0,0
251203,27,1,1,0,0,0,0,0,0
251203,28,1,1,0,0,0,0,0,0
251203,29,1,1,0,0,0,0,0,0
251203,30,1,1,0,0,0,0,0,0
251203,31,1,1,0,0,0,0,0,0
251203,32,1,1,0,0,0,0,0,0
251203,33,1,1,0,0,0,0,0,0
251203,34,1,0,0,1,0,0,0,0
251203,35,1,0,0,1,0,0,0,0
251203,36,1,0,0,1,0,0,0,0
251203,37,1,0,0,1,0,0,0,0
251203,38,1,0,0,1,0,0,0,0
251203,39,1,0,0,1,0,0,0,0
251203,40,1,0,0,1,0,0,0,0
251203,41,1,0,0,1,0,0,0,0
251203,42,1,0,0,1,0,0,0,0
251203,43,1,0,0,1,0,0,0,0
251203,44,1,0,0,1,0,0,0,0
251203,45,1,0,0,1,0,0,0,0
251203,46,1,0,0,1,0,0,0,0
251203,47,1,0,0,1,0,0,0,0
251203,48,1,0,0,1,0,0,0,0
251203,50,1,0,0,1,0,0,0,0
251207,6,0,0,0,0,0,0,0,0
251210,6,1,1,0,0,0,0,0,0
251210,7,1,1,0,0,0,0,0,0
251210,8,1,1,0,0,0,0,0,0
251210,9,1,1,0,0,0,0,0,0
251210,10,1,1,0,0,0,0,0,0
251210,11,1,1,0,0,0,0,0,0
251210,12,1,1,0,0,0,0,0,0
251210,13,1,1,0,0,0,0,0,0
251210,14,1,1,0,0,0,0,0,0
251210,15,1,1,0,0,0,0,0,0
251210,16,1,1,0,0,0,0,0,0
251210,17,1,1,0,0,0,0,0,0
251210,18,1,1,0,0,0,0,0,0
251210,19,2,2,0,0,0,0,0,0
251210,20,2,2,0,0,0,0,0,0
251210,21,2,2,0,0,0,0,0,0
251210,22,2,2,0,0,0,0,0,0
251210,23,1,1,0,0,0,0,0,0
251210,24,1,0,0,1,0,0,0,0
251210,25,1,1,0,0,0,0,0,0
251210,26,1,1,0,0,0,0,0,0
251210,27,1,1,0,0,0,0,0,0
251210,28,1,0,0,1,0,0,0,0
251210,29,1,0,0,1,0,0,0,0
251210,30,1,0,0,1,0,0,0,0
251210,31,1,0,0,1,0,0,0,0
251210,32,1,0,0,1,0,0,0,0
251210,33,1,0,0,1,0,0,0,0
251210,34,1,0,0,1,0,0,0,0
251210,35,1,0,0,1,0,0,0,0
251210,36,1,0,0,1,0,0,0,0
251210,37,1,0,0,1,0,0,0,0
251210,38,1,0,0,1,0,0,0,0
251210,39,1,0,0,1,0,0,0,0
251210,40,1,0,0,1,0,0,0,0
251210,41,1,0,0,1,0,0,0,0
251210,42,1,0,0,1,0,0,0,0
251210,43,1,0,0,1,0,0,0,0
251210,44,1,0,0,1,0,0,0,0
251210,45,1,0,0,1,0,0,0,0
251210,46,1,0,0,1,0,0,0,0
251210,47,1,0,0,1,0,0,0,0
251210,48,1,0,0,1,0,0,0,0
251210,50,1,0,0,1,0,0,0,0
251220,6,0,0,0,0,0,0,0,0
251230,6,2,2,0,0,0,0,0,0
251230,7,2,2,0,0,0,0,0,0
251230,8,2,2,0,0,0,0,0,0
251230,9,2,2,0,0,0,0,0,0
251230,10,2,2,0,0,0,0,0,0
251230,11,2,2,0,0,0,0,0,0
251230,12,2,2,0,0,0,0,0,0
251230,13,2,2,0,0,0,0,0,0
251230,14,2,2,0,0,0,0,0,0
251230,15,2,2,0,0,0,0,0,0
251230,16,2,2,0,0,0,0,0,0
251230,17,2,2,0,0,0,0,0,0
251230,18,2,2,0,0,0,0,0,0
251230,19,2,2,0,0,0,0,0,0
251230,20,2,2,0,0,0,0,0,0
251230,21,2,2,0,0,0,0,0,0
251230,22,2,2,0,0,0,0,0,0
251230,23,2,2,0,0,0,0,0,0
251230,24,2,2,0,0,0,0,0,0
251230,25,2,2,0,0,0,0,0,0
251230,26,2,2,0,0,0,0,0,0
251230,27,2,2,0,0,0,0,0,0
251230,28,2,2,0,0,0,0,0,0
251230,29,2,2,0,0,0,0,0,0
251230,30,2,2,0,0,0,0,0,0
251230,31,2,0,0,2,0,0,0,0
251230,32,2,0,0,2,0,0,0,0
251230,33,2,0,0,2,0,0,0,0
251230,34,2,0,0,2,0,0,0,0
251230,35,2,0,0,2,0,0,0,0
251230,36,2,0,0,2,0,0,0,0
251230,37,2,0,0,2,0,0,0,0
251230,38,2,0,0,2,0,0,0,0
251230,39,2,0,0,2,0,0,0,0
251230,40,2,0,0,2,0,0,0,0
251230,41,2,0,0,2,0,0,0,0
251230,42,2,0,0,2,0,0,0,0
251230,43,2,0,0,2,0,0,0,0
251230,44,2,0,0,2,0,0,0,0
251230,45,2,0,0,2,0,0,0,0
251230,46,2,0,0,2,0,0,0,0
251230,47,2,0,0,2,0,0,0,0
251230,48,2,0,0,2,0,0,0,0
251230,50,2,0,0,2,0,0,0,0
251240,6,0,0,0,0,0,0,0,0
251240,8,1,1,0,0,0,0,0,0
251240,9,1,1,0,0,0,0,0,0
251240,10,1,1,0,0,0,0,0,0
251240,11,1,1,0,0,0,0,0,0
251240,12,1,0,0,1,0,0,0,0
251240,13,1,0,0,1,0,0,0,0
251240,14,1,0,0,1,0,0,0,0
251240,15,1,0,0,1,0,0,0,0
251240,16,1,0,0,1,0,0,0,0
251240,17,1,0,0,1,0,0,0,0
251240,18,1,0,0,1,0,0,0,0
251240,19,1,0,0,1,0,0,0,0
251240,20,1,0,0,1,0,0,0,0
251240,21,1,0,0,1,0,0,0,0
251240,22,1,0,0,1,0,0,0,0
251240,23,1,0,0,1,0,0,0,0
251240,24,1,0,0,1,0,0,0,0
251240,25,1,0,0,1,0,0,0,0
251240,26,1,0,0,1,0,0,0,0
251240,27,1,0,0,1,0,0,0,0
251240,28,1,0,0,1,0,0,0,0
251240,29,1,0,0,1,0,0,0,0
251240,30,1,0,0,1,0,0,0,0
251240,31,1,0,0,1,0,0,0,0
251240,32,1,0,0,1,0,0,0,0
251240,33,1,0,0,1,0,0,0,0
251240,34,1,0,0,1,0,0,0,0
251240,35,1,0,0,1,0,0,0,0
251240,36,1,0,0,1,0,0,0,0
251240,37,1,0,1,0,0,0,0,0
251240,38,1,0,1,0,0,0,0,0
251240,39,1,0,1,0,0,0,0,0
251240,40,1,0,1,0,0,0,0,0
251240,41,1,0,1,0,0,0,0,0
251240,42,1,0,1,0,0,0,0,0
251240,43,1,0,1,0,0,0,0,0
251240,44,1,0,1,0,0,0,0,0
251240,45,1,0,1,0,0,0,0,0
251240,46,1,0,1,0,0,0,0,0
251240,47,1,0,1,0,0,0,0,0
251240,48,1,0,1,0,0,0,0,0
251240,50,1,0,1,0,0,0,0,0
251250,6,2,2,0,0,0,0,0,0
251250,7,2,2,0,0,0,0,0,0
251250,8,2,2,0,0,0,0,0,0
251250,9,3,3,0,0,0,0,0,0
251250,10,4,2,2,0,0,0,0,0
251250,11,4,2,2,0,0,0,0,0
251250,12,4,2,2,0,0,0,0,0
251250,13,4,2,2,0,0,0,0,0
251250,14,4,2,2,0,0,0,0,0
251250,15,4,2,2,0,0,0,0,0
251250,16,4,2,2,0,0,0,0,0
251250,17,4,2,2,0,0,0,0,0
251250,18,4,1,3,0,0,0,0,0
251250,19,4,1,3,0,0,0,0,0
251250,20,4,1,3,0,0,0,0,0
251250,21,4,1,3,0,0,0,0,0
251250,22,4,1,3,0,0,0,0,0
251250,23,4,1,3,0,0,0,0,0
251250,24,4,1,3,0,0,0,0,0
251250,25,4,1,3,0,0,0,0,0
251250,26,4,1,3,0,0,0,0,0
251250,27,4,1,3,0,0,0,0,0
251250,28,4,1,3,0,0,0,0,0
251250,29,4,1,3,0,0,0,0,0
251250,30,4,1,3,0,0,0,0,0
251250,31,4,1,3,0,0,0,0,0
251250,32,4,1,3,0,0,0,0,0
251250,33,4,1,3,0,0,0,0,0
251250,34,4,1,3,0,0,0,0,0
251250,35,4,1,3,0,0,0,0,0
251250,36,4,1,3,0,0,0,0,0
251250,37,4,1,3,0,0,0,0,0
251250,38,4,1,3,0,0,0,0,0
251250,39,4,1,3,0,0,0,0,0
251250,40,4,1,3,0,0,0,0,0
251250,41,4,1,3,0,0,0,0,0
251250,42,4,1,3,0,0,0,0,0
251250,43,4,1,3,0,0,0,0,0
251250,44,4,1,3,0,0,0,0,0
251250,45,4,1,3,0,0,0,0,0
251250,46,4,1,3,0,0,0,0,0
251250,47,4,1,3,0,0,0,0,0
251250,48,4,1,3,0,0,0,0,0
251250,50,4,1,3,0,0,0,0,0
251260,6,0,0,0,0,0,0,0,0
251270,6,0,0,0,0,0,0,0,0
251274,6,0,0,0,0,0,0,0,0
251275,6,0,0,0,0,0,0,0,0
251276,6,3,2,0,1,0,0,0,0
251276,7,3,2,0,1,0,0,0,0
251276,8,3,2,0,1,0,0,0,0
251276,9,3,2,0,1,0,0,0,0
251276,10,3,2,0,1,0,0,0,0
251276,11,3,2,0,1,0,0,0,0
251276,12,3,2,0,1,0,0,0,0
251276,13,3,2,0,1,0,0,0,0
251276,14,3,2,0,1,0,0,0,0
251276,15,3,2,0,1,0,0,0,0
251276,16,3,2,0,1,0,0,0,0
251276,17,3,2,0,1,0,0,0,0
251276,18,3,2,0,1,0,0,0,0
251276,19,3,2,0,1,0,0,0,0
251276,20,3,2,0,1,0,0,0,0
251276,21,3,2,0,1,0,0,0,0
251276,22,3,1,0,2,0,0,0,0
251276,23,3,1,0,2,0,0,0,0
251276,24,3,1,0,2,0,0,0,0
251276,25,3,1,0,2,0,0,0,0
251276,26,3,1,0,2,0,0,0,0
251276,27,3,1,0,2,0,0,0,0
251276,28,3,1,0,2,0,0,0,0
251276,29,3,1,0,2,0,0,0,0
251276,30,3,1,0,2,0,0,0,0
251276,31,3,1,0,2,0,0,0,0
251276,32,3,1,0,2,0,0,0,0
251276,33,3,1,0,2,0,0,0,0
251276,34,3,1,0,2,0,0,0,0
251276,35,3,1,0,2,0,0,0,0
251276,36,3,1,0,2,0,0,0,0
251276,37,3,1,0,2,0,0,0,0
251276,38,3,1,0,2,0,0,0,0
251276,39,3,1,0,2,0,0,0,0
251276,40,3,1,0,2,0,0,0,0
251276,41,3,1,0,2,0,0,0,0
251276,42,3,1,0,2,0,0,0,0
251276,43,3,1,0,2,0,0,0,0
251276,44,3,1,0,2,0,0,0,0
251276,45,3,1,0,2,0,0,0,0
251276,46,3,1,0,2,0,0,0,0
251276,47,3,1,0,2,0,0,0,0
251276,48,3,1,0,2,0,0,0,0
251276,50,3,1,0,2,0,0,0,0
251278,6,0,0,0,0,0,0,0,0
251280,6,2,2,0,0,0,0,0,0
251280,7,2,2,0,0,0,0,0,0
251280,8,2,2,0,0,0,0,0,0
251280,9,2,2,0,0,0,0,0,0
251280,10,2,2,0,0,0,0,0,0
251280,11,2,2,0,0,0,0,0,0
251280,12,2,2,0,0,0,0,0,0
251280,13,2,2,0,0,0,0,0,0
251280,14,2,2,0,0,0,0,0,0
251280,15,2,2,0,0,0,0,0,0
251280,16,2,2,0,0,0,0,0,0
251280,17,2,2,0,0,0,0,0,0
251280,18,2,2,0,0,0,0,0,0
251280,19,2,2,0,0,0,0,0,0
251280,20,2,2,0,0,0,0,0,0
251280,21,2,2,0,0,0,0,0,0
251280,22,2,2,0,0,0,0,0,0
251280,23,2,2,0,0,0,0,0,0
251280,24,2,2,0,0,0,0,0,0
251280,25,2,2,0,0,0,0,0,0
251280,26,2,2,0,0,0,0,0,0
251280,27,2,2,0,0,0,0,0,0
251280,28,2,2,0,0,0,0,0,0
251280,29,2,2,0,0,0,0,0,0
251280,30,2,2,0,0,0,0,0,0
251280,31,2,2,0,0,0,0,0,0
251280,32,2,2,0,0,0,0,0,0
251280,33,2,2,0,0,0,0,0,0
251280,34,2,1,0,1,0,0,0,0
251280,35,2,1,0,1,0,0,0,0
251280,36,2,1,0,1,0,0,0,0
251280,37,2,1,0,1,0,0,0,0
251280,38,2,1,0,1,0,0,0,0
251280,39,2,1,0,1,0,0,0,0
251280,40,2,1,0,1,0,0,0,0
251280,41,2,1,0,1,0,0,0,0
251280,42,2,1,0,1,0,0,0,0
251280,43,2,1,0,1,0,0,0,0
251280,44,2,1,0,1,0,0,0,0
251280,45,2,1,0,1,0,0,0,0
251280,46,2,1,0,1,0,0,0,0
251280,47,2,1,0,1,0,0,0,0
251280,48,2,1,0,1,0,0,0,0
251280,50,2,1,0,1,0,0,0,0
251290,6,6,0,0,6,0,0,0,0
251290,7,6,0,0,6,0,0,0,0
251290,8,6,0,0,6,0,0,0,0
251290,9,6,0,0,6,0,0,0,0
251290,10,6,0,0,6,0,0,0,0
251290,11,6,0,0,6,0,0,0,0
251290,12,6,0,0,6,0,0,0,0
251290,13,6,0,0,6,0,0,0,0
251290,14,6,0,0,6,0,0,0,0
251290,15,7,1,0,6,0,0,0,0
251290,16,7,1,0,6,0,0,0,0
251290,17,7,1,0,6,0,0,0,0
251290,18,8,2,0,6,0,0,0,0
251290,19,8,2,0,6,0,0,0,0
251290,20,8,2,0,6,0,0,0,0
251290,21,8,2,0,6,0,0,0,0
251290,22,8,2,0,6,0,0,0,0
251290,23,8,2,0,6,0,0,0,0
251290,24,8,2,0,6,0,0,0,0
251290,25,8,2,0,6,0,0,0,0
251290,26,8,2,0,6,0,0,0,0
251290,27,8,2,0,6,0,0,0,0
251290,28,8,2,0,6,0,0,0,0
251290,29,8,2,0,6,0,0,0,0
251290,30,8,2,0,6,0,0,0,0
251290,31,8,2,0,6,0,0,0,0
251290,32,8,2,0,6,0,0,0,0
251290,33,8,2,0,6,0,0,0,0
251290,34,8,2,0,6,0,0,0,0
251290,35,8,2,0,6,0,0,0,0
251290,36,8,2,0,6,0,0,0,0
251290,37,8,2,0,6,0,0,0,0
251290,38,8,1,0,7,0,0,0,0
251290,39,8,1,0,7,0,0,0,0
251290,40,8,1,0,7,0,0,0,0
251290,41,8,1,0,7,0,0,0,0
251290,42,8,1,0,7,0,0,0,0
251290,43,8,1,0,7,0,0,0,0
251290,44,8,1,0,7,0,0,0,0
251290,45,8,1,0,7,0,0,0,0
251290,46,8,1,0,7,0,0,0,0
251290,47,8,1,0,7,0,0,0,0
251290,48,8,1,0,7,0,0,0,0
251290,50,8,1,0,7,0,0,0,0
251300,6,0,0,0,0,0,0,0,0
251300,8,1,1,0,0,0,0,0,0
251300,9,1,1,0,0,0,0,0,0
251300,10,1,0,0,1,0,0,0,0
251300,11,1,0,0,1,0,0,0,0
251300,12,1,0,0,1,0,0,0,0
251300,13,1,0,0,1,0,0,0,0
251300,14,1,0,0,1,0,0,0,0
251300,15,1,0,0,1,0,0,0,0
251300,16,1,0,0,1,0,0,0,0
251300,17,1,0,0,1,0,0,0,0
251300,18,1,0,0,1,0,0,0,0
251300,19,1,0,0,1,0,0,0,0
251300,20,1,0,0,1,0,0,0,0
251300,21,1,0,0,1,0,0,0,0
251300,22,1,0,0,1,0,0,0,0
251300,23,1,0,0,1,0,0,0,0
251300,24,1,0,0,1,0,0,0,0
251300,25,1,0,0,1,0,0,0,0
251300,26,1,0,0,1,0,0,0,0
251300,27,1,0,0,1,0,0,0,0
251300,28,1,0,0,1,0,0,0,0
251300,29,1,0,0,1,0,0,0,0
251300,30,1,0,0,1,0,0,0,0
251300,31,1,0,0,1,0,0,0,0
251300,32,1,0,0,1,0,0,0,0
251300,33,1,0,0,1,0,0,0,0
251300,34,1,0,0,1,0,0,0,0
251300,35,1,0,0,1,0,0,0,0
251300,36,1,0,0,1,0,0,0,0
251300,37,1,0,0,1,0,0,0,0
251300,38,1,0,0,1,0,0,0,0
251300,39,1,0,0,1,0,0,0,0
251300,40,1,0,0,1,0,0,0,0
251300,41,1,0,0,1,0,0,0,0
251300,42,1,0,0,1,0,0,0,0
251300,43,1,0,0,1,0,0,0,0
251300,44,1,0,0,1,0,0,0,0
251300,45,1,0,0,1,0,0,0,0
251300,46,1,0,0,1,0,0,0,0
251300,47,1,0,0,1,0,0,0,0
251300,48,1,0,0,1,0,0,0,0
251300,50,1,0,0,1,0,0,0,0
251310,6,2,0,1,1,0,0,0,0
251310,7,2,0,1,1,0,0,0,0
251310,8,2,0,1,1,0,0,0,0
251310,9,2,0,1,1,0,0,0,0
251310,10,2,0,1,1,0,0,0,0
251310,11,2,0,1,1,0,0,0,0
251310,12,2,0,1,1,0,0,0,0
251310,13,2,0,1,1,0,0,0,0
251310,14,2,0,1,1,0,0,0,0
251310,15,2,0,1,1,0,0,0,0
251310,16,2,0,1,1,0,0,0,0
251310,17,2,0,1,1,0,0,0,0
251310,18,2,0,1,1,0,0,0,0
251310,19,2,0,1,1,0,0,0,0
251310,20,2,0,1,1,0,0,0,0
251310,21,2,0,1,1,0,0,0,0
251310,22,2,0,1,1,0,0,0,0
251310,23,2,0,1,1,0,0,0,0
251310,24,2,0,1,1,0,0,0,0
251310,25,2,0,1,1,0,0,0,0
251310,26,2,0,1,1,0,0,0,0
251310,27,2,0,1,1,0,0,0,0
251310,28,2,0,1,1,0,0,0,0
251310,29,2,0,1,1,0,0,0,0
251310,30,2,0,1,1,0,0,0,0
251310,31,2,0,1,1,0,0,0,0
251310,32,2,0,1,1,0,0,0,0
251310,33,2,0,1,1,0,0,0,0
251310,34,2,0,1,1,0,0,0,0
251310,35,2,0,1,1,0,0,0,0
251310,36,2,0,1,1,0,0,0,0
251310,37,2,0,1,1,0,0,0,0
251310,38,2,0,1,1,0,0,0,0
251310,39,2,0,1,1,0,0,0,0
251310,40,2,0,1,1,0,0,0,0
251310,41,2,0,1,1,0,0,0,0
251310,42,2,0,1,1,0,0,0,0
251310,43,2,0,1,1,0,0,0,0
251310,44,2,0,1,1,0,0,0,0
251310,45,2,0,1,1,0,0,0,0
251310,46,2,0,1,1,0,0,0,0
251310,47,2,0,1,1,0,0,0,0
251310,48,2,0,1,1,0,0,0,0
251310,50,2,0,1,1,0,0,0,0
251315,6,0,0,0,0,0,0,0,0
251320,6,0,0,0,0,0,0,0,0
251330,6,1,1,0,0,0,0,0,0
251330,7,1,1,0,0,0,0,0,0
251330,8,1,1,0,0,0,0,0,0
251330,9,1,1,0,0,0,0,0,0
251330,10,1,1,0,0,0,0,0,0
251330,11,1,0,1,0,0,0,0,0
251330,12,1,0,1,0,0,0,0,0
251330,13,1,0,1,0,0,0,0,0
251330,14,1,0,1,0,0,0,0,0
251330,15,1,0,1,0,0,0,0,0
251330,16,1,0,1,0,0,0,0,0
251330,17,1,0,1,0,0,0,0,0
251330,18,1,0,1,0,0,0,0,0
251330,19,1,0,1,0,0,0,0,0
251330,20,1,0,1,0,0,0,0,0
251330,21,1,0,1,0,0,0,0,0
251330,22,1,0,1,0,0,0,0,0
251330,23,1,0,1,0,0,0,0,0
251330,24,1,0,1,0,0,0,0,0
251330,25,1,0,1,0,0,0,0,0
251330,26,1,0,1,0,0,0,0,0
251330,27,1,0,1,0,0,0,0,0
251330,28,1,0,1,0,0,0,0,0
251330,29,1,0,1,0,0,0,0,0
251330,30,1,0,1,0,0,0,0,0
251330,31,1,0,1,0,0,0,0,0
251330,32,1,0,1,0,0,0,0,0
251330,33,1,0,1,0,0,0,0,0
251330,34,1,0,1,0,0,0,0,0
251330,35,1,0,1,0,0,0,0,0
251330,36,1,0,1,0,0,0,0,0
251330,37,1,0,1,0,0,0,0,0
251330,38,1,0,1,0,0,0,0,0
251330,39,1,0,1,0,0,0,0,0
251330,40,1,0,1,0,0,0,0,0
251330,41,1,0,1,0,0,0,0,0
251330,42,1,0,1,0,0,0,0,0
251330,43,1,0,1,0,0,0,0,0
251330,44,1,0,1,0,0,0,0,0
251330,45,1,0,1,0,0,0,0,0
251330,46,1,0,1,0,0,0,0,0
251330,47,1,0,1,0,0,0,0,0
251330,48,1,0,1,0,0,0,0,0
251330,50,1,0,1,0,0,0,0,0
251335,6,0,0,0,0,0,0,0,0
251335,8,1,1,0,0,1,1,0,0
251335,9,1,1,0,0,1,1,0,0
251335,10,1,1,0,0,1,1,0,0
251335,11,1,1,0,0,1,1,0,0
251335,12,1,1,0,0,1,1,0,0
251335,13,1,1,0,0,1,1,0,0
251335,14,1,1,0,0,1,1,0,0
251335,15,1,1,0,0,1,1,0,0
251335,16,1,1,0,0,1,1,0,0
251335,17,1,1,0,0,1,1,0,0
251335,18,1,1,0,0,1,1,0,0
251335,19,1,1,0,0,1,1,0,0
251335,20,1,1,0,0,1,1,0,0
251335,21,1,1,0,0,1,1,0,0
251335,22,1,1,0,0,1,1,0,0
251335,23,1,1,0,0,1,1,0,0
251335,24,1,0,0,1,1,0,0,1
251335,25,1,0,0,1,1,0,0,1
251335,26,1,0,0,1,1,0,0,1
251335,27,1,0,0,1,1,0,0,1
251335,28,1,0,0,1,1,0,0,1
251335,29,1,0,0,1,1,0,0,1
251335,30,1,0,0,1,1,0,0,1
251335,31,1,0,0,1,1,0,0,1
251335,32,1,0,0,1,1,0,0,1
251335,33,1,0,0,1,1,0,0,1
251335,34,1,0,0,1,1,0,0,1
251335,35,1,0,0,1,1,0,0,1
251335,36,1,0,0,1,1,0,0,1
251335,37,1,0,0,1,1,0,0,1
251335,38,1,0,0,1,1,0,0,1
251335,39,1,0,0,1,1,0,0,1
251335,40,1,0,0,1,1,0,0,1
251335,41,1,0,0,1,1,0,0,1
251335,42,1,0,0,1,1,0,0,1
251335,43,1,0,0,1,1,0,0,1
251335,44,1,0,0,1,1,0,0,1
251335,45,1,0,0,1,1,0,0,1
251335,46,1,0,0,1,1,0,0,1
251335,47,1,0,0,1,1,0,0,1
251335,48,1,0,0,1,1,0,0,1
251335,50,1,0,0,1,1,0,0,1
251340,6,11,11,0,0,0,0,0,0
251340,7,11,11,0,0,0,0,0,0
251340,8,11,11,0,0,0,0,0,0
251340,9,11,11,0,0,0,0,0,0
251340,10,11,11,0,0,0,0,0,0
251340,11,11,11,0,0,0,0,0,0
251340,12,11,11,0,0,0,0,0,0
251340,13,11,11,0,0,0,0,0,0
251340,14,11,11,0,0,0,0,0,0
251340,15,11,11,0,0,0,0,0,0
251340,16,11,10,0,1,0,0,0,0
251340,17,11,10,0,1,0,0,0,0
251340,18,11,6,0,5,0,0,0,0
251340,19,11,6,0,5,0,0,0,0
251340,20,11,6,0,5,0,0,0,0
251340,21,11,6,0,5,0,0,0,0
251340,22,11,6,0,5,0,0,0,0
251340,23,11,6,0,5,0,0,0,0
251340,24,11,6,0,5,0,0,0,0
251340,25,11,5,0,6,0,0,0,0
251340,26,11,5,0,6,0,0,0,0
251340,27,11,5,0,6,0,0,0,0
251340,28,11,5,0,6,0,0,0,0
251340,29,11,5,0,6,0,0,0,0
251340,30,11,5,0,6,0,0,0,0
251340,31,11,5,0,6,0,0,0,0
251340,32,11,5,0,6,0,0,0,0
251340,33,11,5,0,6,0,0,0,0
251340,34,11,5,0,6,0,0,0,0
251340,35,11,5,0,6,0,0,0,0
251340,36,11,5,0,6,0,0,0,0
251340,37,11,5,0,6,0,0,0,0
251340,38,11,5,0,6,0,0,0,0
251340,39,11,5,0,6,0,0,0,0
251340,40,11,5,0,6,0,0,0,0
251340,41,11,5,0,6,0,0,0,0
251340,42,11,5,0,6,0,0,0,0
251340,43,11,5,0,6,0,0,0,0
251340,44,11,5,0,6,0,0,0,0
251340,45,11,5,0,6,0,0,0,0
251340,46,11,5,0,6,0,0,0,0
251340,47,11,5,0,6,0,0,0,0
251340,48,11,5,0,6,0,0,0,0
251340,50,11,5,0,6,0,0,0,0
251350,6,1,1,0,0,0,0,0,0
251350,7,1,1,0,0,0,0,0,0
251350,8,1,1,0,0,0,0,0,0
251350,9,1,1,0,0,0,0,0,0
251350,10,1,1,0,0,0,0,0,0
251350,11,1,1,0,0,0,0,0,0
251350,12,1,1,0,0,0,0,0,0
251350,13,1,1,0,0,0,0,0,0
251350,14,1,1,0,0,0,0,0,0
251350,15,1,1,0,0,0,0,0,0
251350,16,1,1,0,0,0,0,0,0
251350,17,1,1,0,0,0,0,0,0
251350,18,1,1,0,0,0,0,0,0
251350,19,1,1,0,0,0,0,0,0
251350,20,1,1,0,0,0,0,0,0
251350,21,1,1,0,0,0,0,0,0
251350,22,1,1,0,0,0,0,0,0
251350,23,1,1,0,0,0,0,0,0
251350,24,1,1,0,0,0,0,0,0
251350,25,1,0,0,1,0,0,0,0
251350,26,1,0,0,1,0,0,0,0
251350,27,1,0,0,1,0,0,0,0
251350,28,1,0,0,1,0,0,0,0
251350,29,1,0,0,1,0,0,0,0
251350,30,1,0,0,1,0,0,0,0
251350,31,1,0,0,1,0,0,0,0
251350,32,1,0,0,1,0,0,0,0
251350,33,1,0,0,1,0,0,0,0
251350,34,1,0,0,1,0,0,0,0
251350,35,1,0,0,1,0,0,0,0
